name	g1	g2	mean1	mean2	pvalue	fold_change	enriched	qval	Project
1417	Herelleviridae	Control	Disease	4.47339909090909e-08	4.39218368896033e-06	0.0445662304891875	98.184481189845	Disease	0.138867532273733	ZhouC_2020.AS
1418	Drexlerviridae	Control	Disease	1.42662598864811e-05	6.36773368929067e-06	0.698812923497763	2.24039832420666	Control	0.750576843756856	ZhouC_2020.AS
1419	Guelinviridae	Control	Disease	2.05803381818182e-06	7.0025835375e-06	0.139518114137366	3.40255999470722	Disease	0.252876581873976	ZhouC_2020.AS
1420	Chaseviridae	Control	Disease	2.49270818181818e-08	3.0983695e-08	0.865522710010022	1.24297321387217	Disease	0.896434235367523	ZhouC_2020.AS
1421	Schitoviridae	Control	Disease	1.14995686590909e-05	4.362887647375e-05	0.395992617054111	3.79395764894707	Disease	0.574189294728461	ZhouC_2020.AS
1422	Retroviridae	Control	Disease	0.000113378778954545	0.000119071049545	0.0180780814181177	1.05020578491798	Disease	0.104852872225082	ZhouC_2020.AS
1423	Rountreeviridae	Control	Disease	1e-09	2.49375669625e-05	0.103331134681924	24937.5669625	Disease	0.214043064698272	ZhouC_2020.AS
1424	Bornaviridae	Control	Disease	1e-09	3.86559875e-08	0.616675287054328	38.6559875	Disease	0.71534333298302	ZhouC_2020.AS
1425	Ackermannviridae	Control	Disease	1e-09	3.5133364625e-07	0.155571166338461	351.33364625	Disease	0.265386107283256	ZhouC_2020.AS
1426	Zobellviridae	Control	Disease	1e-09	1.436087375e-08	0.466403058926275	14.36087375	Disease	0.601182045871293	ZhouC_2020.AS
1427	Demerecviridae	Control	Disease	1e-09	1.3852609625e-07	0.191284002811266	138.52609625	Disease	0.30817978230704	ZhouC_2020.AS
1428	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1429	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1430	Smacoviridae	Control	Disease	5.22231629545455e-05	2.49028375e-08	0.0533724265741648	2097.07680719297	Control	0.138867532273733	ZhouC_2020.AS
1431	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1432	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1433	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1434	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1435	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1436	Tectiviridae	Control	Disease	1e-09	1.063022e-06	0.616675287054328	1063.022	Disease	0.71534333298302	ZhouC_2020.AS
1437	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1438	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1439	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1440	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhouC_2020.AS
1441	Siphoviridae	Control	Disease	0.0538422555996898	0.0635092566416336	0.161556095473461	1.17954301754772	Disease	0.484668286420383	ZhuF_2020.SCZ
1442	unknown	Control	Disease	0.855473761287639	0.851781874882131	0.494941776955433	1.00433430965647	Control	0.78148701624542	ZhuF_2020.SCZ
1443	Myoviridae	Control	Disease	0.0371227254575601	0.0395765158813892	0.2734612846735	1.06609941467348	Disease	0.53932340549186	ZhuF_2020.SCZ
1444	Quimbyviridae	Control	Disease	0.0242487218256037	0.0215021223827957	0.12999256207787	1.12773620175307	Control	0.433308540259566	ZhuF_2020.SCZ
1445	Podoviridae	Control	Disease	0.00551585389959826	0.00481877703624821	0.939273743825813	1.14465845962709	Control	0.977482657314975	ZhuF_2020.SCZ
1446	Microviridae	Control	Disease	0.00414070993533341	0.00615662156563576	0.00482095487397119	1.48685169011725	Disease	0.0399149169013457	ZhuF_2020.SCZ
1447	Podoviridae_crAss-like	Control	Disease	0.00814829334942668	0.00344937203849133	0.602658128644785	2.36225413162175	Control	0.832642237094535	ZhuF_2020.SCZ
1448	Inoviridae	Control	Disease	0.00156987968188699	0.00170386945705373	0.293402624348356	1.08535034672573	Disease	0.53932340549186	ZhuF_2020.SCZ
1449	Salasmaviridae	Control	Disease	0.00407484808997046	0.000943623284789472	0.636236285221872	4.31829963890684	Control	0.832642237094535	ZhuF_2020.SCZ
1450	Gratiaviridae	Control	Disease	0.000277009433160545	0.000662964742620267	0.67985844109002	2.39329301914436	Disease	0.832642237094535	ZhuF_2020.SCZ
1451	Flandersviridae	Control	Disease	0.00335153053144434	0.00331006543689191	0.693868530912112	1.01252697124664	Control	0.832642237094535	ZhuF_2020.SCZ
1452	Autographiviridae	Control	Disease	0.000494169840579231	0.00110372955080806	0.0016568376418127	2.23350245234382	Disease	0.0399149169013457	ZhuF_2020.SCZ
1453	Caulimoviridae	Control	Disease	8.34516894820405e-06	6.16863431834233e-06	0.00312507281348134	1.35283897821432	Control	0.0399149169013457	ZhuF_2020.SCZ
1454	Mitoviridae	Control	Disease	5.4470714847292e-06	1.41722103022805e-05	0.00532198892017943	2.60180361906616	Disease	0.0399149169013457	ZhuF_2020.SCZ
1455	Metaviridae	Control	Disease	3.03639065802469e-05	6.81563112720186e-05	0.848128656330285	2.24464895819293	Disease	0.942365173700316	ZhuF_2020.SCZ
1456	Circoviridae	Control	Disease	3.62453074343766e-05	6.49603925975883e-05	0.300861645177855	1.79224283626788	Disease	0.53932340549186	ZhuF_2020.SCZ
1457	Herelleviridae	Control	Disease	4.09681830175288e-06	4.26536903711665e-06	0.977602350882075	1.04114186252577	Disease	0.977602350882075	ZhuF_2020.SCZ
1458	Drexlerviridae	Control	Disease	1.63696917660039e-06	2.10915983532681e-06	0.693484178678711	1.28845421494561	Disease	0.832642237094535	ZhuF_2020.SCZ
1459	Guelinviridae	Control	Disease	6.17817933950617e-05	3.24406825287356e-05	0.0256223348447613	1.90445417849443	Control	0.153734009068568	ZhuF_2020.SCZ
1460	Chaseviridae	Control	Disease	8.31473604938272e-08	3.59016195402299e-08	0.0900147880513762	2.31597798535678	Control	0.337555455192661	ZhuF_2020.SCZ
1461	Schitoviridae	Control	Disease	1.02261449382716e-07	2.5972908045977e-06	0.0629314244000409	25.3985330764996	Disease	0.269706104571604	ZhuF_2020.SCZ
1462	Retroviridae	Control	Disease	0.00159166730582716	0.00128598579367586	0.729345388613746	1.23770209099864	Control	0.841552371477399	ZhuF_2020.SCZ
1463	Rountreeviridae	Control	Disease	9.85434814814815e-08	1.01602172413793e-07	0.640077289668273	1.03103899807809	Disease	0.832642237094535	ZhuF_2020.SCZ
1464	Bornaviridae	Control	Disease	1.44347679012346e-07	1.81419862068966e-07	0.944899902071143	1.25682562622603	Disease	0.977482657314975	ZhuF_2020.SCZ
1465	Ackermannviridae	Control	Disease	5.20816913580247e-09	1e-09	0.305616596445388	5.20816913580247	Control	0.53932340549186	ZhuF_2020.SCZ
1466	Zobellviridae	Control	Disease	1e-09	6.54360229885057e-09	0.340595684706213	6.54360229885057	Disease	0.567659474510356	ZhuF_2020.SCZ
1467	Demerecviridae	Control	Disease	1e-09	3.60688954022989e-08	0.0522356400024517	36.0688954022988	Disease	0.261178200012259	ZhuF_2020.SCZ
1468	Polyomaviridae	Control	Disease	1.4054962962963e-07	1e-09	0.305616596445388	140.54962962963	Control	0.53932340549186	ZhuF_2020.SCZ
1469	Adenoviridae	Control	Disease	6.4904975308642e-08	1e-09	0.305616596445388	64.904975308642	Control	0.53932340549186	ZhuF_2020.SCZ
1470	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1471	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1472	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1473	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1474	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1475	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1476	Tectiviridae	Control	Disease	2.80593827160494e-08	1e-09	0.305616596445388	28.0593827160494	Control	0.53932340549186	ZhuF_2020.SCZ
1477	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1478	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1479	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1480	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuF_2020.SCZ
1481	Siphoviridae	Control	Disease	0.0547835983011886	0.0609467199799848	0.798849373366158	1.11249939525536	Disease	0.871573714530634	ZhuJ_2018.BC
1482	unknown	Control	Disease	0.810744382399785	0.805872890161602	0.962227107307928	1.00604498835692	Control	0.962227107307928	ZhuJ_2018.BC
1483	Myoviridae	Control	Disease	0.0414935177975717	0.0426029153757815	0.0198266855416095	1.02673664796564	Disease	0.111029439033013	ZhuJ_2018.BC
1484	Quimbyviridae	Control	Disease	0.0280751346618384	0.0277940988810742	0.361057388560921	1.01011134708726	Control	0.586113286787619	ZhuJ_2018.BC
1485	Podoviridae	Control	Disease	0.00273770417971117	0.0055172551085376	0.000375921122260623	2.01528534361944	Disease	0.0105257914232975	ZhuJ_2018.BC
1486	Microviridae	Control	Disease	0.0298457204663365	0.0180110208985928	0.00168096179667198	1.6570809969283	Control	0.0235334651534077	ZhuJ_2018.BC
1487	Podoviridae_crAss-like	Control	Disease	0.0164979970803564	0.019967318158631	0.713174474803844	1.21028741012479	Disease	0.832036887271151	ZhuJ_2018.BC
1488	Inoviridae	Control	Disease	0.0015592525929752	0.00141206486084308	0.264285510981369	1.10423581537483	Control	0.586113286787619	ZhuJ_2018.BC
1489	Salasmaviridae	Control	Disease	0.000876898885642105	0.000647128717743604	0.39771973032017	1.35506099729225	Control	0.586113286787619	ZhuJ_2018.BC
1490	Gratiaviridae	Control	Disease	0.00218543510553964	0.00168579391779161	0.872787715280004	1.29638331380538	Control	0.9051131862163	ZhuJ_2018.BC
1491	Flandersviridae	Control	Disease	0.00854275764569173	0.00645651048405755	0.809318449207017	1.32312301928194	Control	0.871573714530634	ZhuJ_2018.BC
1492	Autographiviridae	Control	Disease	0.00135198284007208	0.00238871978573474	0.142069203694816	1.76682700026533	Disease	0.568276814779265	ZhuJ_2018.BC
1493	Caulimoviridae	Control	Disease	1.55666256755853e-06	3.78843523037688e-06	0.344260747840803	2.43369071070981	Disease	0.586113286787619	ZhuJ_2018.BC
1494	Mitoviridae	Control	Disease	4.97926323662312e-06	1.6333545854028e-05	0.307454150515865	3.28031378897437	Disease	0.586113286787619	ZhuJ_2018.BC
1495	Metaviridae	Control	Disease	4.39697694366197e-06	7.17008079553639e-05	0.00609478901137985	16.3068419220886	Disease	0.0568846974395453	ZhuJ_2018.BC
1496	Circoviridae	Control	Disease	5.77946448567572e-05	4.74668884339011e-05	0.256190687751186	1.21757812158338	Control	0.586113286787619	ZhuJ_2018.BC
1497	Herelleviridae	Control	Disease	3.38391523064559e-07	2.87221980344513e-07	0.38115107504466	1.17815329682871	Control	0.586113286787619	ZhuJ_2018.BC
1498	Drexlerviridae	Control	Disease	1.98948547997915e-05	0.000289236252808269	0.513062110278478	14.5382439690537	Disease	0.684082813704637	ZhuJ_2018.BC
1499	Guelinviridae	Control	Disease	8.16616867605634e-06	7.08479430645161e-06	0.293167561007975	1.15263313553366	Control	0.586113286787619	ZhuJ_2018.BC
1500	Chaseviridae	Control	Disease	1e-09	1.86183870967742e-08	0.291402481031466	18.6183870967742	Disease	0.586113286787619	ZhuJ_2018.BC
1501	Schitoviridae	Control	Disease	4.0269273915493e-06	4.21337415e-06	0.431687443679136	1.04630000502169	Disease	0.604362421150791	ZhuJ_2018.BC
1502	Retroviridae	Control	Disease	0.000995847650998592	0.00619394316721774	0.0349788637779082	6.21976982222806	Disease	0.163234697630238	ZhuJ_2018.BC
1503	Rountreeviridae	Control	Disease	0.000178578668352113	1.21923320483871e-05	0.302982125645847	14.6468015834376	Control	0.586113286787619	ZhuJ_2018.BC
1504	Bornaviridae	Control	Disease	6.82701994366197e-06	5.09369338870968e-05	0.0152544492906898	7.46107881732282	Disease	0.106781145034829	ZhuJ_2018.BC
1505	Ackermannviridae	Control	Disease	3.39753366197183e-08	2.6562465483871e-07	0.537958419270448	7.81816109172996	Disease	0.684674351798752	ZhuJ_2018.BC
1506	Zobellviridae	Control	Disease	1e-09	8.80915693548387e-08	0.291402481031466	88.0915693548387	Disease	0.586113286787619	ZhuJ_2018.BC
1507	Demerecviridae	Control	Disease	4.28198408450704e-08	1.81129887096774e-08	0.648439312719734	2.36404060817377	Control	0.789404380702284	ZhuJ_2018.BC
1508	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1509	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1510	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1511	Parvoviridae	Control	Disease	2.31430281690141e-05	1e-09	0.357886039006533	23143.0281690141	Control	0.586113286787619	ZhuJ_2018.BC
1512	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1513	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1514	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1515	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1516	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1517	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1518	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1519	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1520	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuJ_2018.BC
1521	Siphoviridae	Control	Disease	0.111989870245969	0.112851478310333	0.300068715593803	1.00769362499011	Disease	0.520119107029258	ZhuQ_2021.GD
1522	unknown	Control	Disease	0.779749382459094	0.764236513847965	0.939629372974925	1.02029851797191	Control	0.944285221251525	ZhuQ_2021.GD
1523	Myoviridae	Control	Disease	0.0752905541908438	0.0813757425925307	0.406879076327604	1.08082273356977	Disease	0.661178499032357	ZhuQ_2021.GD
1524	Quimbyviridae	Control	Disease	0.014385802048912	0.0161220285929271	0.691256391707723	1.12069028463702	Disease	0.855841246876228	ZhuQ_2021.GD
1525	Podoviridae	Control	Disease	0.00218000478720002	0.00486043555471341	0.797362123902132	2.2295526978893	Disease	0.901365879193714	ZhuQ_2021.GD
1526	Microviridae	Control	Disease	0.00472127274247584	0.00495192417167074	0.540916775383607	1.0488536548884	Disease	0.781324231109655	ZhuQ_2021.GD
1527	Podoviridae_crAss-like	Control	Disease	0.00470162813665646	0.00598437967606386	0.215168018728035	1.27283134738079	Disease	0.479556696546166	ZhuQ_2021.GD
1528	Inoviridae	Control	Disease	0.0033190737685605	0.00370341100944082	0.672286802632821	1.11579653472029	Disease	0.855841246876228	ZhuQ_2021.GD
1529	Salasmaviridae	Control	Disease	0.00132358875572876	0.00052461063034733	0.017089811802108	2.52299263332207	Control	0.0634764438364013	ZhuQ_2021.GD
1530	Gratiaviridae	Control	Disease	0.000130678177984791	0.00124136437587426	0.157621228179884	9.49940070344976	Disease	0.479556696546166	ZhuQ_2021.GD
1531	Flandersviridae	Control	Disease	0.00170418118398083	0.0017995257839369	0.00608602733804917	1.05594745491401	Disease	0.0275228127058132	ZhuQ_2021.GD
1532	Autographiviridae	Control	Disease	0.000367251625874124	0.00114551183376878	3.26170404531202e-05	3.11914707264334	Disease	0.000282681017260375	ZhuQ_2021.GD
1533	Caulimoviridae	Control	Disease	1.37001594202806e-06	3.03840985847573e-06	0.17845571500833	2.21779160757642	Disease	0.479556696546166	ZhuQ_2021.GD
1534	Mitoviridae	Control	Disease	4.1644739121652e-06	6.86717143979811e-06	0.573566872268387	1.64898894425484	Disease	0.784880983104109	ZhuQ_2021.GD
1535	Metaviridae	Control	Disease	4.44973066071429e-06	1.104654747e-05	0.465771708482681	2.48252047422276	Disease	0.712356730620571	ZhuQ_2021.GD
1536	Circoviridae	Control	Disease	9.04897217744679e-05	5.5322595592034e-05	0.00202525621521907	1.63567382922102	Control	0.013164165398924	ZhuQ_2021.GD
1537	Herelleviridae	Control	Disease	6.94458152457261e-06	3.56307782886402e-06	0.239778348273083	1.94904008784638	Control	0.479556696546166	ZhuQ_2021.GD
1538	Drexlerviridae	Control	Disease	1.04999567427006e-05	1.51179060909887e-05	0.785030738693533	1.43980651172667	Disease	0.901365879193714	ZhuQ_2021.GD
1539	Guelinviridae	Control	Disease	3.70564285714286e-07	2.823295e-08	0.00635141831672613	13.1252414541975	Control	0.0275228127058132	ZhuQ_2021.GD
1540	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1541	Schitoviridae	Control	Disease	5.83750641785714e-06	6.8652620363e-05	0.221838008416923	11.7606072608313	Disease	0.479556696546166	ZhuQ_2021.GD
1542	Retroviridae	Control	Disease	5.94908065178571e-06	0.001033133048281	3.01075464264295e-19	173.662639448482	Disease	7.82796207087166e-18	ZhuQ_2021.GD
1543	Rountreeviridae	Control	Disease	1e-09	5.63363e-08	0.292694330059048	56.3363	Disease	0.520119107029258	ZhuQ_2021.GD
1544	Bornaviridae	Control	Disease	1e-09	6.19101156e-06	1.13426775620253e-06	6191.01156	Disease	1.47454808306329e-05	ZhuQ_2021.GD
1545	Ackermannviridae	Control	Disease	4.15986785714286e-07	3.6760219e-08	0.944285221251525	11.3162216393293	Control	0.944285221251525	ZhuQ_2021.GD
1546	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1547	Demerecviridae	Control	Disease	1.26501089285714e-08	2.8428708e-08	0.879704519767215	2.2473093441742	Disease	0.944285221251525	ZhuQ_2021.GD
1548	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1549	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1550	Smacoviridae	Control	Disease	6.21582142857143e-06	1e-09	0.185854285026301	6215.82142857143	Control	0.479556696546166	ZhuQ_2021.GD
1551	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1552	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1553	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1554	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1555	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1556	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1557	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1558	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1559	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1560	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhuQ_2021.GD
1561	Siphoviridae	Control	Disease	0.0638847640668254	0.133394429138915	1.42039482514102e-10	2.08804761334612	Disease	3.83506602788075e-09	ZuoK_2019.AF
1562	unknown	Control	Disease	0.82090111496129	0.735625007887211	7.38523852269458e-06	1.11592333887479	Control	4.98503600281884e-05	ZuoK_2019.AF
1563	Myoviridae	Control	Disease	0.0643635919462025	0.0916589629190503	0.0136550607267244	1.42408091511832	Disease	0.0368686639621559	ZuoK_2019.AF
1564	Quimbyviridae	Control	Disease	0.0179391032228024	0.0101467109296381	0.00171463793057875	1.76797223723039	Control	0.00661360344651804	ZuoK_2019.AF
1565	Podoviridae	Control	Disease	0.00340270444180277	0.00726094176315883	0.708998047579271	2.13387377227272	Disease	0.765717891385613	ZuoK_2019.AF
1566	Microviridae	Control	Disease	0.00584854614332765	0.00622430384671664	0.953978304257264	1.06424805313671	Disease	0.953978304257264	ZuoK_2019.AF
1567	Podoviridae_crAss-like	Control	Disease	0.00518461580773139	0.00623283715363277	0.0897490682176617	1.20217917484614	Disease	0.17308748870549	ZuoK_2019.AF
1568	Inoviridae	Control	Disease	0.00142596346750461	0.00376887773962736	1.54397863797359e-06	2.6430394785799	Disease	1.38958077417623e-05	ZuoK_2019.AF
1569	Salasmaviridae	Control	Disease	0.000611839405392016	0.000437779880945954	0.0780085749470875	1.39759598835368	Control	0.17308748870549	ZuoK_2019.AF
1570	Gratiaviridae	Control	Disease	0.0076981829893946	0.000388174781797404	0.00349795478301638	19.8317442306503	Control	0.0104938643490491	ZuoK_2019.AF
1571	Flandersviridae	Control	Disease	0.00733026882208457	0.00341525723614358	0.462423647131955	2.14632992926814	Control	0.594544689169656	ZuoK_2019.AF
